"adap-org/9711002","Carmen P. C. do Prado","S. T. R. Pinho, C. P. C. Prado, and O. Kinouchi","Absence of self-organized criticality in a random-neighbor version of
  the OFC stick-slip model","7 pages, 4 figures, submitted to Physica A",,"10.1016/S0378-4371(98)00181-2",,"adap-org nlin.AO",,"  We report some numerical simulations to investigate the existence of a
self-organized critical (SOC) state in a random-neighbor version of the OFC
model for a range of parameters corresponding to a non-conservative case. In
contrast to a recent work, we do not find any evidence of SOC. We use a more
realistic distribution of energy among sites to perform some analytical
calculations that agree with our numerical conclusions.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 17:51:17 GMT""}]","2015-06-24"
"q-alg/9711024","Nikolaj A. Gromov","N.A.Gromov, I.V.Kostyakov, V.V.Kuratov","FRT Quantization Theory for the Nonsemisimple Cayley-Klein Groups","15 pages, Latex file. Submitted to Proc. Int. Conf. ""Quantum Groups,
  Deformations and Contractions"", Istanbul, Turkey, 17-24 September, 1997",,,,"q-alg math.QA",,"  The quantization theory of the simple Lie groups and algebras was developed
by Faddeev-Reshetikhin-Takhtadjan (FRT). In group theory there is a remarkable
set of groups, namely the motion groups of n-dimensional spaces of constant
curvature or the orthogonal Cayley-Klein (CK) groups. In some sense the CK
groups are in the nearest neighborhood with the simple ones. The well known
groups of physical interest such as Euclidean E(n), Poincare P(n), Galileian
G(n) and other nonsemisimple groups are in the set of CK groups.
  But many standart algebraical costructions are not suitable for the
nonsemisimple groups and algebras, in particular Killing form is degenerate,
Cartan matrix do not exist. Nevertheless it is possible to describe and to
quantize all CK groups and algebras, as it was made for the simple ones.
  The principal proposal is to consider CK groups as the groups over an
associative algebra $D$ with nilpotent commutative generators and the
corresponding quantum CK groups as the algebra of noncommutative functions over
$D$.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 05:58:44 GMT""}]","2016-09-08"
"q-alg/9711025","Alexei A. Davydov","A.A.Davydov","On some Hochschild cohomology classes of fusion algebras","latex",,,,"q-alg math.QA",,"  The obstructions for an arbitrary fusion algebra to be a fusion algebra of
some semisimple monoidal category are constructed. Those obstructions lie in
groups which are closely related to the Hochschild cohomology of fusion
algebras with coefficients in the K-theory of the ground (algebraically closed)
field.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 10:45:49 GMT""},{""version"":""v2"",""created"":""Tue, 16 Dec 1997 07:33:48 GMT""}]","2007-05-23"
"quant-ph/9711061","Robert Bluhm","Robert Bluhm, Alan Kostelecky, James Porter, and Bogdan Tudose","Revivals of Quantum Wave Packets","Talk presented by Robert Bluhm at the Fifth International Wigner
  Symposium, Vienna, Austria, August, 1997",,,"COLBY 97-09, IUHET 372, September 1997","quant-ph",,"  We present a generic treatment of wave-packet revivals for quantum-mechanical
systems. This treatment permits a classification of certain ideal revival
types. For example, wave packets for a particle in a one-dimensional box are
shown to exhibit perfect revivals. We also examine the revival structure of
wave packets for quantum systems with energies that depend on two quantum
numbers. Wave packets in these systems exhibit quantum beats in the initial
motion as well as new types of long-term revivals. As an example, we consider
the revival structure of a particle in a two-dimensional box.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 16:29:52 GMT""}]","2007-05-23"
"quant-ph/9711062","Lev Kapitanski","Lev Kapitanski, Igor Rodnianski","Does a quantum particle know the time?","20 pages AMSTeX",,,"1","quant-ph",,"  We study the spatial regularity of the fundamental solution E(t,x) of the
Schr\""odinger equation on the circle in a scale of Besov spaces. Although the
fundamental solution is not smooth, we reveal a fine change of regularity of
E(t,x) at different times t. For rational t, E(t,x) is a weighted sum of
delta-functions, and, therefore, exhibits the same regularity as at t=0. For
irrational t, the regularity of E(t,x) is better and depends on how well t is
approximated by rationals. For badly approximated t (e.g., when t is a
quadratic irrational, or, more generally, when t has bounded quotients in its
continued fraction expansion), E(t,x) is a ""1/2-derivative"" more regular than
E(0,x). For a generic irrational t, E(t,x) is almost ""1/2-derivative"" more
regular. However, the better t is approximated by rationals, the lower is the
regularity of E(t,x). We describe different thin classes of irrationals which
prescribe their particular regularity to the fundamental solution. These
classes are singled out and characterized by the behavior of the continued
fraction expansions of their members.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 21:13:17 GMT""}]","2007-05-23"
"quant-ph/9711063","Paul Slater","Paul B. Slater (University of California, Santa Barbara)","A Quantum-Theoretic Analog for a Pair of Noncommuting Observables of the
  Semiclassical Brillouin Function","7 pages, LaTeX, 10 postscript figures",,,,"quant-ph",,"  We study, with the use of numerical integration, a noncommutative extension
of a quantum-theoretic model (an alternative to the semiclassical Brillouin
function), recently presented by Brody and Hughston and, independently, Slater,
for the thermodynamic behavior of a spin-1/2 particle. Differences between the
(broadly similar) predictions yielded by this extended model and those obtained
from its conventional (semiclassical/Jaynesian) entropy-maximization
counterpart are examined.
","[{""version"":""v1"",""created"":""Tue, 25 Nov 1997 21:49:08 GMT""}]","2007-05-23"
"quant-ph/9711064",,"Henry P. Stapp (Lawrence Berkeley Laboratory, University of
  California)","On quantum theories of the mind","8 pages, Sumbitted Nov 25, 1997 to J. for the Study of Consciousness",,,"LBNL 40369","quant-ph",,"  Replies are given to arguments advanced in this journal that claim to show
that it is to nonlinear classical mechanics rather than quantum mechanics that
one must look for the physical underpinnings of consciousness.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 00:57:42 GMT""}]","2016-09-08"
"quant-ph/9711065","Chau Hoi Fung","H.-K. Lo and H. F. Chau","Why Quantum Bit Commitment And Ideal Quantum Coin Tossing Are Impossible","We emphasize the generality of this ""no-go theorem"". All bit
  commitment schemes---fully quantum, classical and quantum but with
  measurements---are shown to be necessarily insecure. Accepted for publication
  in a special issue of Physica D. About 18 pages in elsart.sty. This is an
  extended version of an earlier manuscript (quant-ph/9605026) which has
  appeared in the proceedings of PHYSCOMP'96","Physica D120 (1998) 177-187","10.1016/S0167-2789(98)00053-0",,"quant-ph",,"  There had been well known claims of unconditionally secure quantum protocols
for bit commitment. However, we, and independently Mayers, showed that all
proposed quantum bit commitment schemes are, in principle, insecure because the
sender, Alice, can almost always cheat successfully by using an
Einstein-Podolsky-Rosen (EPR) type of attack and delaying her measurements. One
might wonder if secure quantum bit commitment protocols exist at all. We answer
this question by showing that the same type of attack by Alice will, in
principle, break any bit commitment scheme. The cheating strategy generally
requires a quantum computer. We emphasize the generality of this ``no-go
theorem'': Unconditionally secure bit commitment schemes based on quantum
mechanics---fully quantum, classical or quantum but with measurements---are all
ruled out by this result. Since bit commitment is a useful primitive for
building up more sophisticated protocols such as zero-knowledge proofs, our
results cast very serious doubt on the security of quantum cryptography in the
so-called ``post-cold-war'' applications. We also show that ideal quantum coin
tossing is impossible because of the EPR attack. This no-go theorem for ideal
quantum coin tossing may help to shed some lights on the possibility of
non-ideal protocols.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 08:02:11 GMT""}]","2009-10-30"
"quant-ph/9711066",,"D.A. Trifonov (Institute for Nuclear Research, Sofia)","Barut-Girardello coherent states for u(p,q) and sp(N,R) and their
  macroscopic superpositions","29 pages, LaTex, 5 figures. Improvements in text, corrections in some
  formulas. To appear in J. Phys. A, v. 31","J.Phys.A31:5673-5696,1998","10.1088/0305-4470/31/26/008","INRNE-TH-97/12","quant-ph nucl-th",,"  The Barut-Girardello coherent states (BG CS) representation is extended to
the noncompact algebras u(p,q) and sp(N,R) in (reducible) quadratic boson
realizations. The sp(N,R) BG CS take the form of multimode ordinary
Schr\""odinger cat states. Macroscopic superpositions of 2^{n-1} sp(N,R) CS (2^n
canonical CS, n=1,2,...) are pointed out which are overcomplete in the N-mode
Hilbert space and the relation between the canonical CS and the u(p,q) BG-type
CS representations is established. The sets of u(p,q) and sp(N,R) BG CS and
their discrete superpositions contain many states studied in quantum optics
(even and odd N-mode CS, pair CS) and provide an approach to quadrature
squeezing, alternative to that of intelligent states. New subsets of weakly and
strongly nonclassical states are pointed out and their statistical properties
(first- and second-order squeezing, photon number distributions) are discussed.
For specific values of the angle parameters and small amplitude of the
canonical CS components these states approaches multimode Fock states with one,
two or three bosons/photons. It is shown that eigenstates of a squared
non-Hermitian operator A^2 (generalized cat states) can exhibit squeezing of
the quadratures of A.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 10:24:10 GMT""},{""version"":""v2"",""created"":""Tue, 2 Dec 1997 06:49:26 GMT""},{""version"":""v3"",""created"":""Mon, 8 Jun 1998 06:28:39 GMT""}]","2008-11-26"
"quant-ph/9711067",,"G. M. D'Ariano and M. F. Sacchi (Univ. of Pavia, Italy)","Optimized quantum-optical communications in the presence of loss","23 pages, 9 figures, 1 table. To be published in Optics Communication","Opt. Comm. 149, 152 (1998).","10.1016/S0030-4018(97)00688-3",,"quant-ph",,"  We consider the effect of loss on quantum-optical communication channels. The
channel based on direct detection of number states, which for a lossless
transmission line would achieve the ultimate quantum channel capacity, is
easily degraded by loss. The same holds true for the channel based on homodyne
detection of squeezed states, which also is very fragile to loss. On the
contrary, the ``classical'' channel based on heterodyne detection of coherent
states is loss-invariant. We optimize the a priori probability for the
squeezed-state and the number-state channels, taking the effect of loss into
account. In the low power regime we achieve a sizeable improvement of the
mutual information, and both the squeezed-state and the number-state channels
overcome the capacity of the coherent-state channel. In particular, the
squeezed-state channel beats the classical channel for total average number of
photons $N<8$. However, for sufficiently high power the classical channel
always performs as the best one. For the number-state channel we show that with
a loss $\eta\lesssim .6$ the optimized a priori probability departs from the
usual thermal-like behavior, and develops gaps of zero probability, with a
considerable improvement of the mutual information (up to 70 % of improvement
at low power for attenuation $\eta=.15$).
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 15:35:30 GMT""}]","2009-10-30"
"quant-ph/9711068","Rui Vilela Mendes","R. Vilela Mendes and Ricardo Coutinho (Grupo de Fisica-Matematica,
  Complexo Interdisciplinar, Univ. de Lisboa, Lisboa, Portugal)","On the computation of quantum characteristic exponents","11 pages Latex, 4 ps-figures. Phys. Lett. A, to appear","Physics Letters A 239 (1998) 239","10.1016/S0375-9601(97)00931-6",,"quant-ph",,"  A quantum characteristic exponent may be defined, with the same operational
meaning as the classical Lyapunov exponent when the latter is expressed as a
functional of densities. Existence conditions and supporting measure properties
are discussed as well as the problems encountered in the numerical computation
of the quantum exponents. Although an example of true quantum chaos may be
exhibited, the taming effect of quantum mechanics on chaos is quite apparent in
the computation of the quantum exponents. However, even when the exponents
vanish, the functionals used for their definition may still provide a
characterization of distinct complexity classes for quantum behavior.
","[{""version"":""v1"",""created"":""Wed, 26 Nov 1997 15:41:09 GMT""}]","2009-10-30"
